2.97269,13.0275,42.9867,96.4641,154.854,154.854,154.854,154.854,154.854,170.318,190.688,195.451
96.3497,114.449,136.348,154.854,154.854,154.854,154.854,154.854,170.318,190.688,195.451,215.862
37.8037,96.3497,114.899,154.854,154.854,154.854,170.318,170.318,190.198,190.688,195.451,215.862
114.449,136.546,170.318,170.318,170.318,170.318,174.065,190.198,190.688,195.451,215.862,215.862
30.0237,59.9743,174.065,190.198,190.198,190.688,190.688,195.451,195.451,215.862,215.862,215.862
79.7722,107.944,128.258,158.625,159.995,190.688,195.451,195.451,215.862,215.862,215.862,225.862
118.921,195.451,195.451,195.451,215.862,215.862,215.862,215.862,215.862,215.862,215.862,225.862
95.7681,107.419,124.329,158.349,215.862,215.862,215.862,215.862,215.862,215.862,215.862,225.862
40.5252,63.5313,127.768,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
107.482,109.199,113.544,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
10.4191,50.9985,67.9097,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
32.635,104.721,108.784,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
91.1682,109.279,154.225,163.631,169.534,215.862,215.862,215.862,215.862,215.862,215.862,255.862
17.3983,57.2323,126.645,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
7.97949,70.1672,122.571,156.084,175.767,215.862,215.862,215.862,215.862,215.862,215.862,255.862
91.6066,188.224,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,215.862,255.862
76.4319,116.734,117.515,164.791,183.866,215.862,215.862,215.862,215.862,215.862,215.862,303.208
32.0509,90.3593,142.084,215.862,215.862,215.862,215.862,215.862,259.563,303.208,308.276,313.571
184.802,215.862,215.862,215.862,227.187,259.563,269.193,272.729,303.208,303.208,308.276,313.571
5.05503,36.3554,103.132,231.482,245.676,266.083,269.193,272.729,303.208,303.208,308.276,313.571
68.4379,109.302,165.328,167.804,175.099,269.193,272.729,273.98,303.208,303.208,308.276,313.571
-107.688,129.144,154.424,156.524,162.444,171.843,272.729,273.98,303.208,303.208,308.276,313.571
90.2794,100.093,272.729,273.98,278.441,303.208,303.208,303.208,303.208,308.276,313.571,321.341
-54.7525,96.4096,182.725,303.208,303.208,303.208,303.208,303.208,308.276,313.571,321.341,321.341
117.932,291.602,299.2,303.208,303.208,303.208,308.276,313.571,321.341,321.341,321.341,321.341
54.1121,212.188,294.335,308.276,313.571,321.341,321.341,321.341,321.341,321.341,321.341,321.341
161.06,218.795,228.283,228.604,321.341,321.341,321.341,321.341,321.341,321.341,321.341,321.341
17.0854,229.873,240.145,321.341,321.341,321.341,321.341,321.341,321.341,321.341,321.341,321.341
-70.3629,158.121,208.975,266.933,321.341,321.341,321.341,321.341,321.341,321.341,321.341,349.551
18.8351,45.6251,145.645,300.784,321.341,321.341,321.341,321.341,321.341,321.341,321.341,349.551
47.7344,121.948,243.35,308.089,321.341,321.341,321.341,321.341,321.341,321.341,321.341,349.551
207.596,233.531,272.337,321.341,321.341,321.341,321.341,321.341,321.341,321.341,321.341,349.551
107.691,129.74,205.782,321.341,321.341,321.341,321.341,321.341,321.341,321.341,321.341,349.551
179.476,232.291,234.86,245.381,252.867,292.476,303.208,308.089,308.276,313.571,318.071,349.551
18.8994,139.025,167.052,175.995,276.506,303.208,308.089,308.276,313.571,318.071,328.784,349.551
61.7222,124.759,160.485,213.949,269.666,291.606,308.089,308.276,313.571,318.071,328.784,349.551
-102.225,89.9845,145.928,148.034,184.657,308.089,308.276,313.571,318.071,318.702,328.784,349.551
104.16,153.667,213.899,221.669,231.575,291.832,308.276,313.571,318.071,318.702,328.784,349.551
219.632,286.472,308.276,313.571,313.838,315.021,318.071,318.702,324.933,328.784,332.099,349.551
155.51,174.484,219.02,219.792,282.572,318.071,318.702,324.933,328.784,332.099,349.551,392.336
104.706,183.735,211.09,271.574,289.539,318.702,324.933,328.784,332.099,349.551,361.064,392.336
41.8777,106.071,227.134,263.793,285.593,324.933,328.784,332.099,349.551,361.064,384.772,392.336
82.4042,146.338,157.486,233.426,274.452,328.784,332.099,349.551,361.064,384.772,384.772,392.336
124.269,170.149,210.975,227.073,329.414,332.099,349.551,359.997,361.064,384.772,384.772,392.336
0.675539,170.579,263.801,349.551,359.997,361.064,361.064,384.772,384.772,384.772,392.336,392.336
162.412,336.938,361.064,361.064,362.177,384.772,384.772,384.772,384.772,392.336,392.336,392.336
136.104,169,233.509,384.772,384.772,384.772,384.772,384.772,392.336,392.336,392.336,392.336
-14.3631,95.5518,199.896,384.772,384.772,384.772,392.336,392.336,392.336,392.336,392.336,392.336
105.259,125.075,155.019,216.217,220.434,304.355,392.336,392.336,392.336,392.336,392.336,392.336
-17.7107,174.102,179.256,216.809,263.582,332.01,392.336,392.336,392.336,392.336,392.336,392.336
142.3,153.65,160.455,279.93,318.071,334.226,349.551,392.336,392.336,392.336,392.336,393.383
101.233,164.38,164.431,197.967,203.982,257.431,349.551,392.336,392.336,392.336,392.336,393.383
-95.6491,52.106,127.305,145.15,154.085,175.194,313.571,349.551,392.336,392.336,392.336,393.383
-15.9688,101.545,130.122,153.405,158.334,188.219,313.571,349.551,392.336,392.336,392.336,393.383
107.683,202.531,212.828,241.334,268.594,313.571,349.551,356.579,392.336,392.336,392.336,393.383
67.9327,88.6826,119.699,165.535,174.017,235.97,349.551,356.579,392.336,392.336,392.336,393.383
29.942,80.7852,89.1367,126.461,195.306,200.5,349.551,356.579,392.336,392.336,392.336,393.383
129.78,137.19,148.525,173.487,200.724,229.727,349.551,356.579,392.336,392.336,392.336,393.383
167.922,186.123,188.146,205.218,206.253,297.898,349.551,356.579,392.336,392.336,392.336,393.383
-68.8396,121.283,127.053,174.978,177.378,244.745,349.551,356.579,392.336,392.336,392.336,393.383
107.217,120.542,189.813,264.093,349.551,356.579,392.336,392.336,392.336,392.336,393.383,393.383
21.1018,93.6974,265.269,392.336,392.336,392.336,392.336,392.336,392.336,392.336,393.383,393.383
104.346,149.662,152.461,313.688,392.336,392.336,392.336,392.336,392.336,393.383,393.383,393.383
54.5451,104.144,231.461,350.14,392.336,392.336,392.336,392.336,393.383,393.383,393.383,448.002
90.42,161.411,272.716,392.336,392.336,392.336,392.336,393.383,393.383,393.383,393.383,448.002
111.247,133.989,136.12,184.714,330.509,392.336,393.383,393.383,393.383,393.383,393.383,448.002
28.2801,31.3583,190.057,192.146,256.304,393.383,393.383,393.383,393.383,393.383,393.383,448.002
16.8483,43.4037,87.6674,187.805,235.8,238.125,393.383,393.383,393.383,393.383,393.383,448.002
24.717,166.671,393.383,393.383,393.383,393.383,393.383,393.383,393.383,393.383,448.002,448.002
125.414,187.381,393.383,393.383,393.383,393.383,393.383,393.383,393.383,448.002,448.002,448.002
163.232,261,280.069,393.383,393.383,393.383,393.383,448.002,448.002,448.002,448.002,448.002
159.106,212.162,274.781,296.579,350.047,393.383,448.002,448.002,448.002,448.002,448.002,448.002
448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002
191.918,260.667,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002,448.002
-40.5067,13.2664,91.5556,185.542,210.121,262.398,448.002,448.002,448.002,448.002,448.002,448.002
43.7244,67.6977,87.0453,159.398,163.931,313.884,448.002,448.002,448.002,448.002,448.002,448.002
-29.1227,91.69,180.588,229.503,251.237,448.002,448.002,448.002,448.002,448.002,448.002,489.119
77.0363,160.525,190.027,206.966,448.002,448.002,448.002,448.002,448.002,450.701,459.428,489.119
-57.1577,122.051,140.384,152.034,152.722,273.673,448.002,448.002,448.002,450.701,459.428,489.119
38.4112,47.9652,65.1773,117.053,170.589,384.158,448.002,448.002,448.002,450.701,459.428,489.119
-61.4714,106.988,110.663,148.41,182.614,279.223,448.002,448.002,448.002,450.701,459.428,489.119
168.06,169.177,170.791,184.517,197.045,287.954,448.002,448.002,448.002,450.701,459.428,489.119
-42.5334,171.593,206.104,287.564,312.032,333.623,448.002,448.002,448.002,450.701,459.428,489.119
34.9621,86.0015,95.5236,127.679,282.806,448.002,448.002,448.002,450.701,459.428,489.119,500.236
99.6138,158.757,249.758,365.442,448.002,448.002,448.002,448.002,450.701,459.428,489.119,500.236
186.448,187.792,264.203,393.55,448.002,448.002,448.002,450.701,459.428,465.333,489.119,500.236
-101.7,60.9128,152.112,246.797,288.973,377.954,448.002,450.701,459.428,465.333,489.119,500.236
23.4946,136.325,183.807,188.724,220.326,351.23,448.002,450.701,459.428,465.333,489.119,500.236
136.756,188.392,222.238,233.659,264.932,356.51,448.002,450.701,459.428,465.333,489.119,500.236
-325.963,208.765,231.919,300.895,360.507,448.002,449.493,450.701,459.428,465.333,489.119,500.236
-188.156,-45.0148,179.473,181.321,297.056,376.688,449.493,450.701,459.428,465.333,489.119,500.236
57.0604,163.553,259.618,312.017,341.647,442.156,449.493,450.701,459.428,465.333,489.119,500.236
-102.451,15.9185,124.241,243.973,252.368,330.874,449.493,450.701,459.428,465.333,489.119,500.236
-229.23,-127.496,8.16784,14.9826,233.592,431.747,449.493,450.701,459.428,465.333,489.119,500.236
-232.624,91.8033,206.563,222.792,252.672,281.493,449.493,450.701,459.428,465.333,489.119,500.236
-26.1666,20.8786,111.163,226.142,355.336,375.335,449.493,450.701,459.428,465.333,489.119,500.236
-11.0247,50.7125,163.512,197.147,229.229,358.641,449.493,450.701,459.428,465.333,489.119,500.236
-325.602,79.2311,159.842,169.048,222.036,384.612,449.493,450.701,459.428,465.333,489.119,500.236
210.052,213.805,284.283,295.631,336.217,449.493,450.701,459.428,465.333,476.87,489.119,500.236
-245.884,8.67401,240.696,246.249,373.928,450.701,459.428,465.333,476.87,483.984,489.119,500.236
172.27,200.899,370.098,401.596,459.428,465.333,476.87,478.923,483.984,489.119,500.236,545.115
284.192,360.06,375.055,420.466,441.123,476.87,478.923,483.984,486.424,489.119,500.236,545.115
-21.8874,125.149,282.045,394.356,412.07,444.742,478.923,483.984,486.424,489.119,500.236,545.115
-234.547,310.255,331.872,387.427,390.322,478.923,483.984,486.424,489.119,500.236,528.542,545.115
80.7879,156.301,223.197,339.329,378.813,460.65,483.984,486.424,489.119,500.236,528.542,545.115
-131.433,77.3698,127.887,357.642,395.937,483.984,486.424,489.119,500.236,528.542,545.115,603.842
18.9799,160.692,184.555,415.22,429.33,434.706,486.424,489.119,500.236,528.542,545.115,603.842
185.756,218.92,343.272,352.642,431.369,486.424,489.119,500.236,528.542,534.318,545.115,603.842
99.3964,144.54,230.056,351.798,380.743,391.961,489.119,500.236,528.542,534.318,545.115,603.842
-69.8792,97.9709,186.43,405.917,417.656,430.655,489.119,500.236,528.542,534.318,545.115,603.842
-53.2965,69.8409,127.32,130.688,452.515,489.119,500.236,526.127,528.542,534.318,545.115,603.842
169.788,221.175,335.471,346.27,425.501,500.236,501.498,526.127,528.542,534.318,545.115,603.842
334.626,339.06,353.682,376.356,431.345,467.795,501.498,526.127,528.542,534.318,545.115,603.842
30.0665,115.268,276.235,500.779,501.498,505.296,526.127,528.542,533.355,534.318,545.115,603.842
0.411718,153.343,162.947,211.707,317.992,466.695,526.127,528.542,533.355,534.318,545.115,603.842
103.58,297.928,323.202,331.18,422.814,424.777,526.127,528.542,533.355,534.318,545.115,603.842
141.006,254.038,276.534,324.548,347.072,414.115,526.127,528.542,533.355,534.318,545.115,603.842
178.063,263.424,276.297,288.249,410.043,442.866,526.127,528.542,533.355,534.318,545.115,603.842
150.373,173.229,200.315,286.188,439.886,459.354,526.127,528.542,533.355,534.318,545.115,603.842
-90.9116,165.991,341.408,415.416,431.035,478.515,526.127,528.542,533.355,534.318,545.115,603.842
-85.5054,216.187,264.518,331.034,371.229,467.962,526.127,528.542,533.355,534.318,545.115,603.842
-19.2743,196.065,200.462,305.97,483.829,526.127,528.542,533.355,534.318,545.115,570.692,603.842
156.4,316.933,364.362,386.504,407.609,514.017,528.542,533.355,534.318,545.115,570.692,603.842
115.123,168.895,198.545,207.068,503.597,528.542,533.355,534.318,545.115,560.504,570.692,603.842
-202.077,136.035,284.768,360.515,438.393,498.038,533.355,534.318,545.115,560.504,570.692,603.842
70.7378,260.588,388.729,460.569,533.355,533.66,534.318,545.115,560.504,570.692,593.908,603.842
124.518,188.48,355.184,357.528,376.113,469.525,534.318,545.115,560.504,570.692,593.908,603.842
4.07645,103.601,146.308,253.668,313.138,395.87,534.318,545.115,560.504,570.692,593.908,603.842
-106.49,-20.2407,145.961,247.011,383.181,385.171,534.318,545.115,560.504,570.692,593.908,603.842
112.698,119.574,304.302,354.67,404.665,534.318,545.115,560.504,570.692,593.908,603.842,603.842
-138.492,-108.591,222.603,261.564,295.728,378.894,545.115,560.504,570.692,593.908,603.842,603.842
-216.29,76.5641,172.633,248.553,380.553,441.472,545.115,560.504,570.692,593.908,603.842,603.842
-225.646,132.401,217.243,261.191,380.652,507.55,545.115,560.504,570.692,593.908,603.842,603.842
115.258,334.155,432.781,448.732,505.55,545.115,560.504,570.692,588.646,593.908,603.842,603.842
20.6855,174.106,203.624,284.513,298.036,330.569,560.504,570.692,588.646,593.908,603.842,603.842
-182.233,-40.6443,185.065,299.674,338.766,400.716,560.504,570.692,588.646,593.908,603.842,603.842
85.7203,242.433,325.391,326.299,414.038,467.238,560.504,570.692,588.646,593.908,603.842,603.842
-156.59,193.628,290.513,294.678,305.272,412.392,560.504,570.692,588.646,593.908,603.842,603.842
-234.212,30.6112,178.735,193.964,311.838,560.504,562.443,570.692,588.646,593.908,603.842,603.842
-270.013,174.87,376.096,409.825,415.439,469.164,562.443,570.692,588.646,593.908,603.842,603.842
157.86,165.336,344.117,415.647,438.736,529.197,562.443,570.692,588.646,593.908,603.842,603.842
-159.155,-148.273,321.482,333.135,396.749,499.419,562.443,570.692,588.646,593.908,603.842,603.842
136.958,233.483,366.647,459.816,490.905,518.647,562.443,570.692,588.646,593.908,603.842,603.842
-114.14,8.0003,260.804,381.212,420.781,527.003,562.443,570.692,588.646,593.908,603.842,603.842
-103.872,164.818,172.64,265.674,342.545,541.384,562.443,570.692,588.646,593.908,603.842,603.842
189.551,225.209,361.854,386.607,451.088,536.692,562.443,570.692,588.646,593.908,603.842,603.842
-157.873,192.085,337.269,370.967,374.01,553.941,562.443,570.692,588.646,593.908,603.842,603.842
-230.211,187.148,372.384,425.279,435.316,459.472,562.443,570.692,588.646,593.908,603.842,603.842
-42.315,157.184,227.118,319.372,404.776,442.819,562.443,570.692,588.646,593.908,603.842,603.842
4.18962,243.084,314.497,462.336,520.641,562.443,570.692,588.646,593.908,603.842,603.842,661.064
124.272,243.159,344.861,352.355,381.078,546.521,570.692,588.646,593.908,603.842,603.842,661.064
-191.276,-25.5737,154.106,189.842,248.821,324.677,570.692,588.646,593.908,603.842,603.842,661.064
184.627,295.928,343.374,391.658,543.102,570.692,588.646,593.908,603.842,603.842,609.13,661.064
17.7035,154.889,253.248,505.85,560.272,588.646,593.908,603.842,603.842,603.842,609.13,661.064
92.8194,193.734,207.299,414.036,469.465,498.005,593.908,603.842,603.842,603.842,609.13,661.064
-97.4512,194.763,415.95,468.357,514.528,529.979,593.908,603.842,603.842,603.842,609.13,661.064
-63.4579,176.41,343.858,403.377,450.347,459.921,593.908,603.842,603.842,603.842,609.13,661.064
-37.2746,74.7255,109.215,263.968,393.588,585.293,593.908,603.842,603.842,603.842,609.13,661.064
24.324,134.554,145.058,318.822,454.545,574.102,593.908,603.842,603.842,603.842,609.13,661.064
14.0418,129.487,383.038,426.83,456.866,518.06,593.908,603.842,603.842,603.842,609.13,661.064
3.47427,175.062,315.072,319.606,376.946,533.719,593.908,603.842,603.842,603.842,609.13,661.064
171.172,191.886,397.026,405.854,412.105,437.429,593.908,603.842,603.842,603.842,609.13,661.064
-29.3697,123.866,170.799,280.349,425.89,539.063,593.908,603.842,603.842,603.842,609.13,661.064
-136.869,168.308,331.298,338.683,474.088,479.281,593.908,603.842,603.842,603.842,609.13,661.064
-65.8412,200.069,233.798,379.139,402.211,406.301,593.908,603.842,603.842,603.842,609.13,661.064
-172.192,94.4423,119.444,280.426,347.245,369.585,593.908,603.842,603.842,603.842,609.13,661.064
-117.51,163.054,166.111,242.304,337.182,420.413,593.908,603.842,603.842,603.842,609.13,661.064
39.4073,213.969,265.746,281.915,292.393,461.606,593.908,603.842,603.842,603.842,609.13,661.064
-249.286,114.134,383.748,468,512.472,593.908,603.842,603.842,603.842,609.13,661.064,685.932
196.813,209.301,259.189,269.611,366.987,503.673,603.842,603.842,603.842,609.13,661.064,685.932
238.118,239.78,344.698,379.093,434.018,441.762,603.842,603.842,603.842,609.13,661.064,685.932
73.1388,203.32,253.421,330.071,521.468,587.183,603.842,603.842,603.842,609.13,661.064,685.932
119.481,187.127,286.576,336.357,486.506,571.182,603.842,603.842,603.842,609.13,661.064,685.932
4.60722,360.975,425.739,457.587,502.154,503.159,603.842,603.842,603.842,609.13,661.064,685.932
219.921,331.256,358.555,382.955,396.326,413.018,603.842,603.842,603.842,609.13,661.064,685.932
12.6653,190.357,298.62,333.306,359.549,360.738,603.842,603.842,603.842,609.13,661.064,685.932
-84.181,247.031,373.958,410.842,418.18,557.865,603.842,603.842,603.842,609.13,661.064,685.932
-344.454,232.709,253.943,289.95,317.064,397.099,603.842,603.842,603.842,609.13,661.064,685.932
-50.9215,161.673,198.847,298.63,330.463,436.961,603.842,603.842,603.842,609.13,661.064,685.932
0,0,0,0,0,0,0,0,0,0,0,135.381
0,0,0,0,0,0,0,0,0,0,0,135.381
0,0,0,0,0,0,0,0,0,0,0,27.2864
0,0,0,0,0,0,0,0,0,0,0,27.2864
0,0,0,0,0,0,0,0,0,0,0,688.94
0,0,0,0,0,0,0,0,0,0,0,177.455
0,0,0,0,0,0,0,0,0,0,0,139.52
0,0,0,0,0,0,0,89.9439,89.9439,89.9439,89.9439,139.52
139.52,89.9439,89.9439,89.9439,89.9439,29.9544,0,0,0,0,0,0
